TXN_ID;fecha_pago;cliente_nombre;mascota_id;servicio_cat;descripcion_detallada;subtotal_neto;impuesto_aplicado;total_con_iva;metodo_abono;estado_sistema;old_sys_val_1;old_sys_val_2;old_sys_val_3;old_sys_val_4;old_sys_val_5;old_sys_val_6;old_sys_val_7;old_sys_val_8;old_sys_val_9;old_sys_val_10;old_sys_val_11;old_sys_val_12;old_sys_val_13;old_sys_val_14;old_sys_val_15;old_sys_val_16;old_sys_val_17;old_sys_val_18;old_sys_val_19;old_sys_val_20;old_sys_val_21;old_sys_val_22;old_sys_val_23;old_sys_val_24;old_sys_val_25;old_sys_val_26;old_sys_val_27;old_sys_val_28;old_sys_val_29;old_sys_val_30;old_sys_val_31;old_sys_val_32;old_sys_val_33;old_sys_val_34;old_sys_val_35;old_sys_val_36;old_sys_val_37;old_sys_val_38;old_sys_val_39;Unnamed: 40;Unnamed: 41;Unnamed: 42;Unnamed: 43;Unnamed: 44;Unnamed: 45;Unnamed: 46;Unnamed: 47;Unnamed: 48;Unnamed: 49;Unnamed: 50;Unnamed: 51;Unnamed: 52;Unnamed: 53;Unnamed: 54;Unnamed: 55;Unnamed: 56;Unnamed: 57;Unnamed: 58;Unnamed: 59;Unnamed: 60;Unnamed: 61;Unnamed: 62;Unnamed: 63;Unnamed: 64;Unnamed: 65;Unnamed: 66;Unnamed: 67;Unnamed: 68;Unnamed: 69;Unnamed: 70;Unnamed: 71;Unnamed: 72;Unnamed: 73;Unnamed: 74;Unnamed: 75;Unnamed: 76;Unnamed: 77;Unnamed: 78;Unnamed: 79;Unnamed: 80;Unnamed: 81;Unnamed: 82;Unnamed: 83;Unnamed: 84;Unnamed: 85;Unnamed: 86;Unnamed: 87;Unnamed: 88;Unnamed: 89
TXN-2025142;16/03/2025;GarcÃ­a_antiguo;PET-534;Farmacia;Meloxicam gotas;;12,00;69,13;Tarjeta;CLOSED;1;FALSE;1;migrated_2024;1;;NULL;NULL;;;NULL;NaN;;NaN;;NaN;NaN;;;;;NULL;;NULL;;NULL;NaN;;;NULL;;NULL;;;;;;;;;NULL;;NULL;;;;;;;;;;NULL;NULL;NULL;;;;NULL;;NaN;NULL;;NaN;NaN;;;;;;;;;NaN;;NaN;NULL;;;;;;;;;NULL;NULL;;
TXN-2025143;23/07/2025;GarcÃ­a_antiguo;PET-360;Consulta;Seguimiento post-operatorio;;14,47; EUR 83,39;Tarjeta;CLOSED;TRUE;migrated_2024;FALSE;TRUE;FALSE;;;;;NULL;;;;;;;NaN;;;;;;;NULL;NaN;;;NaN;NULL;NULL;;;NULL;;;;NULL;NaN;NaN;NULL;NULL;;;NULL;;NULL;;NULL;;;;;NULL;;NaN;;;;;;NULL;;NaN;;;;;;;;;;;;;;NULL;;;NULL;NULL;;;;;;;NULL;
TXN-2025144;jun. 06, 2025;sã¡nchez;PET-796;CirugÃ­a;CastraciÃ³n gato;1215,51;255,26;1470,77;Efectivo;CLOSED;FALSE;TRUE;0;migrated_2024;migrated_2024;;;;NULL;;;;;;;NaN;;;;;;;NULL;;NULL;;NULL;NaN;;;;;;;NULL;;NaN;;NaN;;;;NULL;;NULL;;NaN;;NULL;;NULL;;NaN;;NULL;NULL;;NULL;;NaN;NaN;NULL;;;;;;NULL;;;;;;;;NULL;;NaN;NaN;;;;NaN;NaN;;;;;
TXN-2025145;2025-05-15;gã³mez;PET-889;CirugÃ­a;CastraciÃ³n gato;;70,66;â‚¬407,14;Efectivo;CLOSED;0;1;migrated_2024;FALSE;1;;;;;;;;;;;;;;NaN;;;;;NaN;;NaN;NaN;;;;;;;;;;;;;;;NaN;;;NULL;;;;;NULL;;;;;;;;;;NaN;;;;NULL;;NULL;;NULL;NULL;;;NULL;;;;;;NaN;NaN;NaN;;;;;;NaN;;;
TXN-2025146;ene. 29, 2026;  Ruiz ;PET-437;Consulta;Seguimiento post-operatorio;40,98;8,61;49,59â‚¬;Transferencia;CLOSED;TRUE;0;FALSE;migrated_2024;TRUE;;NULL;NaN;;;;;;;;NULL;;NaN;;NULL;;NULL;;;NULL;;;;NULL;;;;;;;NaN;NaN;NaN;;NaN;;NULL;NaN;;;;NaN;NaN;;NaN;NULL;;;;;;;;;;NULL;;NULL;NULL;NULL;;;NaN;NULL;NULL;;;;;NaN;;;NaN;;;NaN;;;;;;;;NULL
TXN-2025147;oct. 20, 2025;SÃ¡nchez;PET-944;CirugÃ­a;ExtracciÃ³n tumoral;696,79;146,33;843,12â‚¬;STRIPE_POS_1;CLOSED;FALSE;1;FALSE;migrated_2024;0;NaN;;NULL;NaN;NULL;;NaN;;;NaN;;;NaN;;NULL;;;NaN;NULL;NULL;;;;;;NULL;;NaN;NaN;;;;;NaN;NULL;;;;;;NaN;;;;;NULL;NaN;NaN;;;NaN;NaN;;NULL;;;;NaN;;NULL;;NULL;;;;;;NULL;;;;NULL;;;;;NaN;NaN;NaN;;;NaN;NaN;
TXN-2025148;2025/05/29 00:00:00;martã­nez;PET-839;Farmacia;Pienso Renal 2kg;95,48;20,05;115,53;STRIPE_POS_1;CLOSED;TRUE;migrated_2024;0;migrated_2024;TRUE;NaN;NULL;NaN;;NULL;NaN;NULL;NaN;;NULL;;NaN;;;;;;NULL;NULL;;;;NULL;NULL;;;;;;;NULL;;;NaN;NULL;;NaN;;;;NaN;;;;;NULL;NULL;;;NaN;NaN;NULL;NaN;;NaN;NaN;NULL;NaN;;;;;;;;;;;;;NULL;;;;;NaN;;;;;;NULL;;NaN
TXN-2025149;2025-10-28;PÃ©rez_antiguo;PET-467;Consulta;Consulta especialista;;15,95;91,90;TARJETA;CLOSED;1;TRUE;1;1;TRUE;;NaN;;;;NULL;;;;;;;;;;;;;;;;NULL;;;;;;;NaN;NULL;;NULL;NULL;NULL;;;;;;NaN;NULL;NaN;;NaN;NaN;NULL;NULL;;NULL;;;;NULL;NULL;NaN;;NaN;;;;;NaN;;;;;;;;;;NULL;;NULL;;;NaN;;;;;;;
TXN-2025150;2025-01-11;  LÃ³pez ;PET-256;VacunaciÃ³n;Vacuna Rabia;49,46;10,39;59,85;STRIPE;CLOSED;TRUE;TRUE;migrated_2024;FALSE;1;;;;;;;;;;;;;NULL;;;NULL;NaN;;;;;;;;;;;;;;;;NULL;NULL;NaN;;;;NULL;;NaN;;NULL;;NaN;NULL;;NaN;;NaN;;;NaN;NULL;;;NaN;;;;;NULL;;;;NaN;;;NaN;NULL;NaN;;;;;NaN;;;;;;;;
TXN-2025151;2025/02/01 00:00:00;LÃ³pez_antiguo;PET-123;Consulta;Seguimiento post-operatorio;61,43;12,90;74,33;Tarjeta;CLOSED;FALSE;migrated_2024;migrated_2024;FALSE;TRUE;;;NULL;;;;;;NaN;NULL;;;;;;;;NULL;;;;;NaN;;;NULL;NaN;NaN;;NaN;;;NaN;;;;NULL;;;NULL;;NULL;;NULL;NULL;NULL;NULL;;NaN;NULL;NULL;NULL;NaN;NULL;;;;;NaN;;;NULL;NaN;;;NULL;;;;NULL;;NULL;;;;;NULL;NULL;;;NULL;;NULL;NaN
TXN-2025152;NULL;garcã­a;PET-246;Consulta;RevisiÃ³n urgencia;54,66;11,48;â‚¬66,14;Transferencia;CLOSED;FALSE;migrated_2024;FALSE;migrated_2024;migrated_2024;NULL;;;;;;NULL;NaN;;NaN;;;;;;;;;NaN;;NULL;NaN;;;NULL;NaN;;;;;;NULL;;;NULL;;NaN;NaN;NaN;;NULL;NaN;NULL;NaN;;;;;;;;;NaN;NaN;NULL;;;NULL;NaN;NULL;;;;;;NaN;;;;;;;;;;;NULL;;;NaN;;;;
TXN-2025153;may. 21, 2025;MartÃ­nez_antiguo;PET-312;Farmacia;Bravecto 3 meses;17,91;3,76;21,67â‚¬;TARJETA;CLOSED;1;TRUE;migrated_2024;TRUE;1;NaN;NULL;NULL;;;NULL;;NaN;NULL;NULL;NaN;;;;;;;NaN;NULL;;;NaN;;NaN;;NaN;;;NaN;;;;NULL;NULL;;;;NULL;NaN;;;;;;;;;;;;NULL;;NULL;NaN;;;NaN;;NULL;NULL;;;;;;;;;NULL;NaN;NULL;;NULL;;NaN;;NaN;;;NULL;;;;
TXN-2025154;NULL;GÃ³mez_antiguo;PET-774;VacunaciÃ³n;Polivalente;34,87;7,32;42,19;TARJETA;CLOSED;migrated_2024;TRUE;TRUE;TRUE;FALSE;;;;;;;;;NaN;NULL;;NaN;NULL;NULL;;NULL;NULL;;;;NULL;;;;NULL;NaN;;NULL;;NaN;NULL;;;;;;NULL;NaN;;NaN;;;;;;;;;;NULL;NULL;NaN;;;;;NaN;;;;;;;NULL;;;;;;;NULL;;;NaN;;;NULL;;NaN;;;;NaN;
TXN-2025155;NULL;  PÃ©rez ;PET-840;Consulta;Consulta especialista;36,84;7,74;44,58;TARJETA_POS_1;CLOSED;migrated_2024;migrated_2024;TRUE;1;FALSE;NULL;NULL;NaN;NaN;NULL;;NaN;;;;;NaN;;;;;;NaN;NaN;;;;;;;;NULL;NULL;;;NaN;;;NaN;NULL;;;;NaN;NaN;;;;;NaN;NULL;;;NaN;;NULL;;;NULL;;;;;;NaN;;NULL;NULL;;;NULL;NaN;;NaN;NaN;;NaN;NULL;NULL;;;;;;;;NULL;;
TXN-2025156;feb. 09, 2025;pã©rez;PET-626;VacunaciÃ³n;Recordatorio anual;41,70;8,76;â‚¬50,46;TARJETA;CLOSED;1;migrated_2024;FALSE;0;FALSE;NULL;NULL;;;;;NaN;;;;NULL;;;NaN;;;;;;NULL;;;;NaN;NULL;;NULL;NULL;;;;;;;;NaN;;;;;NaN;;;;;;;;;NaN;;;NaN;NaN;;NULL;;;;;NaN;NULL;NaN;;NaN;NULL;;;;;NaN;NaN;NULL;;;NaN;NULL;;;;NULL;;;NaN
TXN-2025157;2025/10/07 00:00:00;PÃ©rez_antiguo;PET-754;CirugÃ­a;ExtracciÃ³n tumoral;1266,54;265,97;1532,51;STRIPE;PENDING_SYNC;1;FALSE;TRUE;migrated_2024;TRUE;NaN;;;NaN;;;;NULL;NaN;NULL;NaN;;;;NULL;;NULL;;;NULL;;NULL;NULL;NULL;NaN;;;;NULL;NULL;;;;;NULL;NaN;;;NaN;;;;NULL;NULL;;NULL;;;NaN;NULL;;NaN;;NULL;NaN;NULL;;NaN;;;NULL;;NULL;NaN;;;;NULL;;;;NULL;NaN;;;NaN;;NULL;NaN;NaN;NULL;NaN;;NULL
TXN-2025158;2025/05/02 00:00:00;  SÃ¡nchez ;PET-582;VacunaciÃ³n;Leucemia felina;43,48;9,13;52,61â‚¬;TARJETA_POS_1;PENDING_SYNC;FALSE;0;migrated_2024;0;FALSE;;;;;;;;NULL;;;;;;NaN;NULL;;NULL;NaN;NaN;;;NaN;NULL;NULL;;NULL;;;NULL;NaN;NULL;NULL;;;NaN;NaN;;;;;;;;;NaN;;;;;NULL;;;;;NaN;NULL;;;NULL;;;NULL;NULL;;;;;;;;;;;NaN;NaN;;;;;NULL;NaN;NaN;;
TXN-2025159;2025/10/29 00:00:00;lã³pez;PET-902;Farmacia;Pienso Renal 2kg;;21,48;123,78â‚¬;error_red;CLOSED;FALSE;TRUE;1;1;FALSE;NaN;NULL;NaN;;NaN;;;;;NULL;NaN;;;NULL;;;NaN;;NULL;;NULL;;NaN;;NaN;;;;NaN;NULL;NaN;;;;;;;;NULL;;;;;NaN;;;;;NULL;;;NaN;NaN;;;;;;NaN;NaN;NULL;;;;;;;;;;;;;;;;;NULL;;;;;;
TXN-2025160;NULL;LÃ³pez_antiguo;PET-197;Farmacia;Pienso Renal 2kg;20,39;4,28;24,67;Efectivo;CLOSED;1;0;1;1;0;;;NULL;;;NaN;NaN;;;NaN;;;;;NaN;;;NULL;;;;;;;;NULL;;;NULL;;NaN;NaN;;;;;;NaN;;NULL;;NaN;;;NULL;;NULL;NULL;;;;NaN;NULL;;;;NULL;NaN;;;;;NaN;NaN;NULL;NaN;NULL;;;;NULL;;;;;;;;;;;;;
TXN-2025161;2026-01-14;  SÃ¡nchez ;PET-488;CirugÃ­a;CirugÃ­a dental avanzada;;75,37;434,29;TRANSFERENCIA;CLOSED;TRUE;TRUE;migrated_2024;0;TRUE;;;;;;;;NaN;;;;;;;;NULL;NULL;NULL;NULL;;NaN;;NaN;;;;;;NULL;;NaN;;NaN;NULL;NULL;;NULL;;NaN;;NULL;NaN;;;;;;NaN;NaN;;;;NULL;;;;;;;NULL;;;NaN;;;;;;;;;;;NaN;;NULL;;;;;NaN;;NaN;NaN
TXN-2025162;abr. 07, 2025;PÃ©REZ;PET-779;Consulta;Consulta general;62,48;13,12; EUR 75,60;TRANSFERENCIA;PENDING_SYNC;1;0;FALSE;1;FALSE;;NaN;NULL;;;;;;;NULL;;;NaN;;;NaN;NULL;;NULL;;NULL;;NULL;;;NULL;NULL;;;;;;;;;;;NULL;;NULL;;;NULL;;NULL;;;NULL;;;;;;NULL;;;NULL;NaN;NULL;;;NaN;NULL;NULL;;;NULL;;;;;;;NULL;NULL;;NaN;;;NULL;;;;NaN
TXN-2025163;30/04/2025;MartÃ­nez_antiguo;PET-947;CirugÃ­a;CirugÃ­a TPLO perro;1464,46;307,54;1772,00;TARJETA;CLOSED;FALSE;1;FALSE;FALSE;TRUE;;;;;NULL;NULL;NaN;NaN;;NULL;NaN;;;;NaN;;;;;;;;NULL;;;;NaN;NULL;;;;;NaN;;;NaN;;;;;;;;;;;;;;NaN;NULL;NULL;;NULL;NULL;;;;;NaN;;NULL;;;;;;;;;NaN;NaN;;;;;;NaN;;;NaN;;NaN;
TXN-2025164;2025-11-06;martã­nez;PET-898;CirugÃ­a;CirugÃ­a dental avanzada;794,42;166,83; EUR 961,25;TRANSFERENCIA_POS_1;CLOSED;1;0;1;migrated_2024;migrated_2024;;NULL;;NaN;;NaN;;;NaN;NULL;NaN;;NaN;;;;;;NULL;;NULL;NULL;;;;;NaN;;;;;NULL;NULL;;;;NULL;;;NULL;NaN;;;;NULL;;;;;;;;;;;;NaN;;;;;NaN;;;;NaN;;;;;;;;NULL;NaN;NaN;;;;NULL;NULL;;;
TXN-2025165;09/08/2025;SÃ¡nchez_antiguo;PET-224;Consulta;RevisiÃ³n urgencia;44,99;9,45;â‚¬54,44;EFECTIVO;CLOSED;TRUE;TRUE;FALSE;TRUE;1;;;NaN;;;;;NaN;;NaN;;;;;;;;;;;;;;;;;NULL;;;;;;NaN;NULL;NULL;NULL;;;NULL;NULL;NaN;NaN;;;NULL;;;;;;NaN;NULL;NaN;NaN;;NaN;NaN;;NULL;;NaN;NULL;;;NaN;NaN;;;NaN;;;;;NaN;;;;;;;NULL;;;
TXN-2025166;ene. 29, 2026;  MartÃ­nez ;PET-703;Consulta;Seguimiento post-operatorio;43,79;9,20;52,99;Tarjeta;CLOSED;FALSE;FALSE;TRUE;0;1;NULL;NaN;;;;;NULL;;;;;;;;;NaN;;NULL;;NULL;;NULL;NaN;NULL;NULL;;;NaN;;;;;;;;;;NaN;NaN;;;;NaN;;;NULL;;;;;NaN;;;NaN;NULL;;;;;;NULL;;;;;;;;NULL;;;NULL;;;;;;;;;;NULL;NaN;
TXN-2025167;2025-07-09;pã©rez;PET-471;Farmacia;Bravecto 3 meses;83,10;17,45;â‚¬100,55;TARJETA;CLOSED;1;1;FALSE;migrated_2024;0;;;NULL;;;;NaN;NULL;NULL;;;;;;NULL;;;;NULL;;;;NULL;;NaN;;NaN;;NaN;NaN;NULL;NaN;;;NaN;NULL;;;NaN;;;;NaN;;NaN;;;;;;;;;NULL;;;;;;NULL;;;;;;;;NaN;;NULL;NaN;;;NULL;NaN;;NaN;NaN;NULL;NaN;NaN;NaN;;
TXN-2025168;2025-09-10;LÃ³PEZ;PET-552;VacunaciÃ³n;Polivalente;42,78;8,98;51,76;STRIPE;CLOSED;TRUE;1;migrated_2024;1;1;;NULL;NULL;;;;NULL;NaN;;NULL;;NaN;;;;NULL;;NULL;;;NaN;;;;;;NaN;;NULL;NaN;;NULL;;;;NaN;NaN;NaN;;;;;NaN;NULL;NULL;NaN;;NaN;NULL;NULL;NaN;;;NULL;NULL;;;;;;;NaN;NULL;NaN;;;;;;NaN;;;;;;;NaN;;;;;;;
TXN-2025169;abr. 19, 2025;MARTÃ­NEZ;PET-192;Consulta;Consulta especialista;68,39;14,36;82,75;EFECTIVO;CLOSED;0;TRUE;1;TRUE;FALSE;NaN;;NULL;NULL;NaN;NaN;;;NaN;NaN;;;;NULL;NaN;NULL;;;;;;NaN;;NaN;;NaN;;;;NaN;;;NULL;NULL;;NaN;NULL;;;NULL;;;;;;NaN;;NaN;;;;NULL;;;NaN;NULL;NULL;;;NULL;;NaN;;NULL;;;;;;;;NULL;NaN;;NULL;;;;;NULL;NaN;NaN;;
TXN-2025170;2025-06-16;  GÃ³mez ;PET-941;VacunaciÃ³n;Leucemia felina;36,90;7,75;44,65;TARJETA_POS_1;CLOSED;TRUE;1;1;1;TRUE;;;;;;NaN;;NaN;;NULL;;;;;;;;;NaN;;;;;NaN;;;;;NaN;;;;;;;;;;;NaN;NaN;;;NaN;NaN;;;;;;NULL;;NaN;;NULL;NULL;;;NULL;;;NULL;;NULL;;;;NaN;;;;NULL;NaN;;NaN;NaN;NULL;;;NULL;;;;
TXN-2025171;2025/03/14 00:00:00;  GarcÃ­a ;PET-525;VacunaciÃ³n;Leucemia felina;34,81;7,31;42,12;EFECTIVO;CLOSED;1;TRUE;1;migrated_2024;migrated_2024;NULL;;;NaN;;;NULL;;;NULL;;NULL;NULL;;;NULL;;NULL;NULL;;;;;NULL;NULL;NULL;;;NULL;;NaN;NaN;NaN;;NaN;;NULL;NULL;NULL;;;;;;;;NULL;;;;;;;;;;;;NaN;;NULL;;;;;;;NaN;NaN;NULL;;;;;;NULL;;;;NULL;;;;
TXN-2025172;mar. 05, 2025;RUIZ;PET-774;Farmacia;Meloxicam gotas;65,11;13,67;78,78;Tarjeta;PENDING_SYNC;TRUE;migrated_2024;migrated_2024;TRUE;FALSE;;;;;;;;NULL;;;NULL;;NULL;;;NaN;NaN;;;;;;NaN;;;;;;;;;;NULL;NaN;;;NULL;;;NaN;NULL;;;;;;NaN;;;;;NaN;NaN;NULL;NULL;;;;;;NaN;;;;;NULL;;;NULL;;NaN;;;;;;;;;;NULL;;;
TXN-2025173;NULL;  SÃ¡nchez ;PET-948;Consulta;RevisiÃ³n urgencia;72,59;15,24;87,83;TRANSFERENCIA_POS_1;CLOSED;0;FALSE;0;1;1;;;NULL;;;;NaN;NaN;;;;NaN;NaN;NaN;;;NaN;;;;NULL;;;NaN;;;NULL;;NaN;;NaN;NULL;;;;;NULL;;NULL;;;;;NaN;;NULL;;;;;;NaN;;;;;;;;;;NaN;;;;;;;NaN;NaN;;;NaN;NaN;;NaN;;;;;;;;
TXN-2025174;2025-04-08;  MartÃ­nez ;PET-869;VacunaciÃ³n;Leucemia felina;26,77;5,62;32,39;TARJETA;CLOSED;FALSE;1;TRUE;migrated_2024;migrated_2024;;NaN;NULL;;NaN;NULL;NULL;;NULL;;NULL;;;NaN;NULL;;;;;NaN;;;;NULL;;;;;NULL;NaN;;;;NaN;;NULL;;;;;;;NaN;NaN;NULL;;;;NULL;;NaN;;NULL;;;;;NULL;NULL;NaN;;;;;;NaN;;;;;;;;NULL;;;NaN;;;;NULL;;;NaN
TXN-2025175;may. 07, 2025;LÃ³PEZ;PET-635;CirugÃ­a;CirugÃ­a TPLO perro;908,77;190,84;1099,61â‚¬;TARJETA;CLOSED;TRUE;FALSE;0;TRUE;0;;;NULL;NULL;;NaN;NaN;;NULL;;NULL;;;;;NULL;NaN;;NULL;;NaN;NULL;;NaN;;;;;;NULL;;;NULL;;NaN;NULL;;;NaN;NaN;;;;;NULL;;;NULL;;;;;NaN;NaN;;;;;NaN;;;;NULL;NULL;;;;;;;;;;;;;;NULL;NULL;;NULL;;NaN;
TXN-2025176;feb. 24, 2025;lã³pez;PET-507;Farmacia;Meloxicam gotas;25,49;5,35;â‚¬30,84;EFECTIVO_POS_1;CLOSED;1;FALSE;TRUE;0;FALSE;;;NULL;;;;NaN;NaN;;;;;;NaN;;;;;;;;NULL;NULL;;NULL;;;NULL;;;;;;NULL;;;;;NULL;NaN;NaN;;NaN;;;;;NULL;;NULL;;;NaN;;;;;NaN;;;NULL;NULL;;;NaN;;NULL;;;;;;;;;;;NaN;NULL;NaN;;NaN;NaN;
TXN-2025177;2025/11/18 00:00:00;  GarcÃ­a ;PET-993;CirugÃ­a;CastraciÃ³n gato;965,41;202,74;1168,15;Tarjeta;CLOSED;1;1;FALSE;migrated_2024;0;;NaN;NULL;NaN;;;NaN;;;NaN;NULL;;;;;NULL;;NULL;;;;NULL;;;NULL;NaN;;;;;;;;;NaN;;;NULL;;;NULL;NULL;;NULL;;;NaN;NaN;;;;;;;;;;;NULL;;;;;;;;;;;NULL;;;;;;;;;;NULL;;;NULL;NULL
TXN-2025178;dic. 01, 2025;GarcÃ­a_antiguo;PET-425;Consulta;Consulta general;77,18;16,21;â‚¬93,39;TARJETA;CLOSED;1;0;0;0;FALSE;NaN;;;;;NaN;;NaN;NULL;;;;;;;;;;;;NaN;NaN;NaN;;;;;NaN;;NULL;;;;;;NULL;NaN;NULL;;;;NaN;;NaN;;NaN;NULL;;NaN;;;;;;;;;NULL;;;NaN;;;;;NULL;NULL;;;;NULL;;;;;;;;;NaN;;NULL;;
TXN-2025179;jun. 06, 2025;PÃ©rez_antiguo;PET-370;Consulta;Seguimiento post-operatorio;55,20;11,59;66,79â‚¬;TARJETA;CLOSED;TRUE;TRUE;0;0;0;;NaN;;;;NaN;;;;;NULL;;NaN;;NULL;;;;;NaN;;NULL;;;;NULL;NaN;NaN;;NULL;;NULL;;;NULL;NULL;;;NaN;NaN;;;;;;NULL;;;;NULL;NULL;NULL;;NULL;;;NaN;;;;NULL;NULL;;;;NULL;;NaN;;NULL;;NaN;;NULL;NaN;NULL;;NaN;NULL;;;NaN;;
TXN-2025180;NULL;  MartÃ­nez ;PET-542;CirugÃ­a;CastraciÃ³n gato;589,47;123,79;713,26â‚¬;EFECTIVO_POS_1;PENDING_SYNC;migrated_2024;FALSE;1;migrated_2024;1;;NaN;;;;;;;NULL;;NULL;NULL;;;;;;;NaN;NULL;NaN;;;;NaN;;;;;NULL;;NaN;;;NaN;NULL;NULL;NaN;;;;;;;;NaN;;;;NaN;;;NaN;;NaN;NULL;;NaN;NaN;;NaN;NULL;;NULL;NaN;;;;NULL;;;;;;;;;NULL;NULL;NULL;;NULL;;NULL
TXN-2025181;may. 08, 2025;SÃ¡nchez;PET-554;Farmacia;Bravecto 3 meses;57,47;12,07;69,54â‚¬;STRIPE;CLOSED;1;FALSE;1;0;1;;;;;NaN;;;;NULL;NaN;NaN;NaN;;;;;NULL;;;;;;;;;NaN;;NaN;;;;;;NULL;;;;;;;;;;;;;;;NULL;;;;NULL;NaN;;NULL;;;;NULL;;NULL;NULL;;;;NaN;;;;;;;;NULL;NULL;NULL;;NULL;;;;NaN;
TXN-2025182;jun. 11, 2025;PÃ©REZ;PET-241;Consulta;Consulta general;57,21;12,01; EUR 69,22;EFECTIVO_POS_1;CLOSED;migrated_2024;0;1;1;0;;;;;;NULL;;NULL;;;;;;;NULL;;NaN;;;NULL;NaN;NaN;NULL;;NaN;;;NaN;;;;NaN;;;;NULL;NULL;NULL;;;;NaN;;;;;;;;;;;;;NULL;NULL;;;NaN;;;;NaN;;;;;;NULL;NULL;NaN;NaN;NaN;NaN;NaN;NULL;;NaN;NaN;;NULL;;;NULL
TXN-2025183;jul. 16, 2025;PÃ©rez_antiguo;PET-984;Farmacia;Pienso Renal 2kg;92,75;19,48;112,23;TARJETA;CLOSED;TRUE;TRUE;FALSE;1;FALSE;;;;NaN;;NaN;NULL;NaN;;;;;;;NULL;;;;NaN;;NaN;;NULL;NaN;;;;;;NaN;NaN;;;;;;NULL;;;NaN;;;;;;;;;;NULL;NaN;;;;;;NaN;;;NaN;;NULL;;NaN;;;;;NULL;;;;;;;;;;;;;;NULL;
TXN-2025184;ene. 14, 2026;PÃ©REZ;PET-973;CirugÃ­a;CastraciÃ³n gato;697,19;146,41;843,60;Stripe;CLOSED;TRUE;FALSE;FALSE;TRUE;0;;;;NULL;;NULL;;NaN;;;NULL;;NULL;NULL;;;;NaN;;;NaN;NULL;NULL;;NULL;NULL;NaN;;NULL;;NULL;NULL;;NULL;;NaN;;;;NULL;;;;NULL;;;;NaN;NULL;NaN;NaN;;;;NULL;;NaN;;NULL;;;NULL;NULL;;;NULL;NaN;;;;;NULL;;;;;NaN;NULL;;NaN;NaN;NULL;;
TXN-2025185;2025-01-01;RUIZ;PET-436;Farmacia;AntibiÃ³tico amoxicilina;59,97;12,59;72,56â‚¬;EFECTIVO_POS_1;PENDING_SYNC;1;TRUE;1;TRUE;FALSE;;;NULL;NULL;NaN;;;NaN;NULL;;;NULL;;;NaN;;NULL;;NaN;NULL;;;NaN;;;;NaN;;NaN;;NULL;;NaN;;;;;;;NaN;NaN;;;;;NaN;;NULL;;;;;NaN;;NaN;;NULL;;NULL;;;;;;;NULL;;NaN;;;;;NULL;;;;;;;;;NaN;;
TXN-2025186;NULL;PÃ©rez;PET-556;VacunaciÃ³n;Leucemia felina;50,47;10,60;61,07;TRANSFERENCIA;PENDING_SYNC;FALSE;1;0;1;FALSE;;;;;;;;;;;;NaN;;NULL;NULL;;;;NULL;;NaN;;NULL;NULL;NULL;;;NULL;;;NULL;;;;NULL;;;NULL;;;;;NULL;;NaN;;;;;NaN;;NULL;NULL;;;;;;NaN;;;NaN;;;NaN;NULL;;;NULL;;;;;;NULL;;;NaN;;;;NULL;;NaN
TXN-2025187;2026/01/27 00:00:00;GARCÃ­A;PET-777;Consulta;RevisiÃ³n urgencia;76,52;16,07; EUR 92,59;TARJETA;CLOSED;migrated_2024;migrated_2024;migrated_2024;1;TRUE;;NULL;NaN;;;;NULL;;;;;;;NULL;;NaN;;;;;;;;;;;;;;;;;;;NaN;;;;NaN;;NULL;;;NaN;NaN;NaN;NULL;NULL;;;;;;;NaN;NaN;NaN;;NULL;NaN;;;;NaN;NULL;;NaN;;;;;;NaN;NULL;;NULL;NULL;;;;;NaN;NULL;NaN
TXN-2025188;22/03/2025;lã³pez;PET-716;Consulta;RevisiÃ³n urgencia;76,95;16,16;93,11â‚¬;TARJETA;CLOSED;FALSE;migrated_2024;1;0;1;;;NaN;;;NULL;NULL;;;;;NULL;;;NULL;;;;;;NaN;;;NULL;;NaN;;;;;NaN;;;;NaN;;;NULL;;;NULL;NaN;;NaN;;;NULL;NaN;NaN;NaN;NULL;;;;NaN;NULL;NULL;NULL;;;;;;;;;NaN;;NaN;;NaN;;;NULL;;;NULL;;;NULL;NULL;NaN;;
TXN-2025189;2025/12/05 00:00:00;GÃ³MEZ;PET-343;Farmacia;AntibiÃ³tico amoxicilina;52,27;10,98;63,25â‚¬;TRANSFERENCIA;CLOSED;1;FALSE;0;TRUE;0;NULL;;NaN;;NULL;NaN;NULL;;NaN;;;NaN;;;NaN;;;NULL;;NULL;;;NaN;;NULL;;;;;NaN;NaN;;;NaN;;NaN;;;NULL;NULL;NULL;;NaN;;;;;NULL;;NULL;NULL;;;;;;NaN;;;NaN;;;;NULL;NaN;;;;NULL;NULL;NaN;;NULL;;;;NaN;;;NaN;;;;
TXN-2025190;2025/06/27 00:00:00;garcã­a;PET-125;Consulta;Seguimiento post-operatorio;46,37;9,74;56,11;STRIPE;CLOSED;1;FALSE;TRUE;0;TRUE;;;NaN;;NaN;;NULL;NaN;;;NaN;NaN;NaN;;NaN;;;;NaN;NaN;NaN;NULL;;;NaN;NULL;;;NULL;NULL;NULL;NaN;;;;;;NaN;;;NaN;;NaN;;;;NULL;;;NaN;;NaN;;NaN;;NaN;NULL;;NaN;NULL;;;NaN;;;NULL;;;NULL;;NULL;;;;NULL;;;NULL;;;;;;
