TXN_ID;fecha_pago;cliente_nombre;mascota_id;servicio_cat;descripcion_detallada;subtotal_neto;impuesto_aplicado;total_con_iva;metodo_abono;estado_sistema;old_sys_val_1;old_sys_val_2;old_sys_val_3;old_sys_val_4;old_sys_val_5;old_sys_val_6;old_sys_val_7;old_sys_val_8;old_sys_val_9;old_sys_val_10;old_sys_val_11;old_sys_val_12;old_sys_val_13;old_sys_val_14;old_sys_val_15;old_sys_val_16;old_sys_val_17;old_sys_val_18;old_sys_val_19;old_sys_val_20;old_sys_val_21;old_sys_val_22;old_sys_val_23;old_sys_val_24;old_sys_val_25;old_sys_val_26;old_sys_val_27;old_sys_val_28;old_sys_val_29;old_sys_val_30;old_sys_val_31;old_sys_val_32;old_sys_val_33;old_sys_val_34;old_sys_val_35;old_sys_val_36;old_sys_val_37;old_sys_val_38;old_sys_val_39;Unnamed: 40;Unnamed: 41;Unnamed: 42;Unnamed: 43;Unnamed: 44;Unnamed: 45;Unnamed: 46;Unnamed: 47;Unnamed: 48;Unnamed: 49;Unnamed: 50;Unnamed: 51;Unnamed: 52;Unnamed: 53;Unnamed: 54;Unnamed: 55;Unnamed: 56;Unnamed: 57;Unnamed: 58;Unnamed: 59;Unnamed: 60;Unnamed: 61;Unnamed: 62;Unnamed: 63;Unnamed: 64;Unnamed: 65;Unnamed: 66;Unnamed: 67;Unnamed: 68;Unnamed: 69;Unnamed: 70;Unnamed: 71;Unnamed: 72;Unnamed: 73;Unnamed: 74;Unnamed: 75;Unnamed: 76;Unnamed: 77;Unnamed: 78;Unnamed: 79;Unnamed: 80;Unnamed: 81;Unnamed: 82;Unnamed: 83;Unnamed: 84;Unnamed: 85;Unnamed: 86;Unnamed: 87;Unnamed: 88;Unnamed: 89
TXN-2025141;ago. 10, 2025;  SÃ¡nchez ;PET-226;VacunaciÃ³n;Vacuna Rabia;38,58;8,10;46,68â‚¬;STRIPE;CLOSED;0;0;migrated_2024;0;TRUE;;NaN;;;NULL;NULL;NaN;;;;;;;;;NaN;NULL;;;;NaN;NULL;;;NaN;NaN;;NaN;;;NULL;;NULL;NULL;;;;;;;NaN;NaN;;;NaN;;NaN;;;;NaN;;;;;NaN;;;;;;NULL;NaN;;;;NaN;;NaN;;NaN;NaN;;NaN;NaN;NULL;NULL;;;;;;NaN;
TXN-2025142;dic. 07, 2025;martã­nez;PET-970;Farmacia;Pienso Renal 2kg;99,87;20,97;â‚¬120,84;TRANSFERENCIA;CLOSED;migrated_2024;0;migrated_2024;1;0;;NaN;NULL;NULL;;;;NULL;;;;;;;NaN;;;;NaN;;;;;;;;NULL;;;;NaN;;;;;;;NULL;NULL;;;NaN;;;;;;NaN;;;;;;;;;;NaN;NULL;;;;;NaN;;;NaN;NULL;;;NaN;NaN;;;;;;NULL;NaN;NULL;;;NaN;
TXN-2025143;NULL;ruiz;PET-381;CirugÃ­a;CirugÃ­a TPLO perro;;183,74;1058,71â‚¬;STRIPE;CLOSED;FALSE;FALSE;FALSE;0;migrated_2024;NULL;;NaN;NULL;;NULL;;;;NULL;NaN;;;;NaN;;NULL;;NULL;;;;NaN;;NULL;;;NULL;;;;;;NULL;NaN;;NaN;;NaN;;NULL;;;NULL;;;;;;NaN;;;;;;NaN;NaN;;NULL;;;;;;;;;;;;;;;NaN;;;;NaN;;NULL;;;;
TXN-2025144;2025/12/27 00:00:00;gã³mez;PET-962;CirugÃ­a;CirugÃ­a dental avanzada;;218,10;1256,67;EFECTIVO;CLOSED;0;1;1;migrated_2024;FALSE;;NaN;;;;;;NULL;NaN;NULL;;NULL;NaN;;;NaN;;NaN;;;;NaN;;NaN;NULL;;;;;;;NULL;;;NULL;;;;;;NULL;NULL;NaN;;;NaN;;NULL;;NULL;;NaN;;NaN;NaN;NaN;;NaN;;;;;NaN;;;;;;;;;;;;;;;NULL;;;;;;
TXN-2025145;27/12/2025;GÃ³MEZ;PET-132;Farmacia;Meloxicam gotas;88,28;18,54;106,82;TRANSFERENCIA;CLOSED;migrated_2024;1;1;1;migrated_2024;;;NULL;;NULL;;;;;;;NULL;;;;;NULL;;;;NULL;;;;;;NaN;;;;;;NaN;;;NaN;;;;;;;;;;;;;;;NULL;;;;;NaN;;;;;NULL;;;;;NULL;;NaN;;NULL;;;;;;;;NULL;;NaN;;;;
TXN-2025146;2025-10-03;PÃ©REZ;PET-397;CirugÃ­a;CastraciÃ³n gato;1117,03;234,58;â‚¬1351,61;STRIPE;CLOSED;TRUE;FALSE;TRUE;1;migrated_2024;;NULL;;NaN;;NULL;NaN;;;NaN;;;;;NULL;;;;;;NaN;;NULL;;;;;NULL;;NULL;;NaN;;;NaN;;NaN;NULL;;NaN;;NULL;;;;;;;;NaN;;NULL;;NULL;;;;NULL;;;;NaN;;;;NaN;NULL;NaN;;;;;NULL;NaN;;NULL;NULL;;;NULL;;NULL;;
TXN-2025147;23/10/2025;SÃ¡nchez_antiguo;PET-159;Farmacia;Meloxicam gotas;36,32;7,63;â‚¬43,95;STRIPE;CLOSED;0;0;1;migrated_2024;TRUE;;;;NaN;NaN;;;;NaN;;;;;NULL;NULL;;;;;;NULL;;;NULL;;;;NULL;;;;NaN;;;;;;;;NULL;;NULL;;NaN;NaN;NaN;;;;;;;;NaN;;NaN;;;;;;;;;NULL;;;NaN;NaN;NaN;;NULL;;;;;;NULL;;NaN;;NaN;NaN;NULL
TXN-2025148;17/05/2025;GÃ³mez_antiguo;PET-596;Consulta;Consulta especialista;68,54;14,39;â‚¬82,93;EFECTIVO;CLOSED;FALSE;FALSE;0;migrated_2024;1;;;;NaN;NaN;;;;;;;;NaN;;;;NULL;;;;NaN;;NaN;;;;;NULL;;NaN;;;NULL;;;;;NaN;;;;;;NULL;;;NULL;;NULL;NaN;;;;;;NULL;NaN;;;;NaN;;;;NULL;NaN;;;;;NaN;;;;;;NaN;NaN;NaN;;;NaN;NULL;
TXN-2025149;2025/06/26 00:00:00;GÃ³MEZ;PET-991;CirugÃ­a;CirugÃ­a TPLO perro;823,60;172,96;â‚¬996,56;Transferencia;CLOSED;TRUE;0;TRUE;1;migrated_2024;NULL;NULL;;NaN;;;;;NULL;;;;;;;;;;;NaN;;;;;;;;;;NaN;;NULL;;NaN;;;NaN;NaN;;;;;NULL;NULL;;NaN;;;NULL;NULL;;;;NaN;NULL;;;NULL;;;;NaN;NaN;;;;;;;NaN;;;;NULL;;NaN;;;;;;NaN;;NaN
TXN-2025150;NULL;  Ruiz ;PET-684;CirugÃ­a;CirugÃ­a dental avanzada;1364,91;286,63;â‚¬1651,54;TARJETA_POS_1;CLOSED;0;TRUE;FALSE;TRUE;FALSE;;;NULL;;;;;;NaN;NULL;;;;;NULL;NULL;;;;;NaN;NULL;NaN;;NULL;NaN;;;;;;;;;;;;;NaN;NULL;NaN;;;NULL;NaN;;NULL;NaN;NaN;NULL;;NaN;;;NaN;;;;NaN;;;NULL;NaN;NaN;NaN;;;NULL;NaN;;NaN;;;;NaN;;NULL;NULL;NaN;;NULL;;;
TXN-2025151;2025/09/29 00:00:00;  GÃ³mez ;PET-588;Consulta;Seguimiento post-operatorio;48,82;10,25;59,07;Transferencia;CLOSED;TRUE;1;FALSE;migrated_2024;migrated_2024;;;;;;NULL;;;;NaN;;;;;;;;;;;;NaN;NULL;;;;NULL;NULL;;NaN;;;NULL;;;;;;NaN;NULL;;NULL;;;;NaN;;;;;;;NULL;;;;;;;NULL;NULL;;NaN;NaN;;NaN;;NaN;;NaN;;;;;NULL;;;NULL;;;NULL;;;
NaN;2025-06-09;GarcÃ­a;PET-525;CirugÃ­a;ExtracciÃ³n tumoral;1497,38;314,45;1811,83;STRIPE;CLOSED;0;TRUE;1;TRUE;0;NaN;;;;;NULL;NaN;;;NaN;NULL;;NULL;;;;;;NaN;NULL;NaN;;;;NaN;NULL;;;;;;;;NaN;;NULL;;;NaN;;;;;;;;;NaN;NULL;NaN;;NULL;NULL;;NULL;;NaN;;;NaN;;;NULL;;;;;;NULL;NaN;;;;;;;NULL;;;;NULL;NaN;;NaN
TXN-2025153;2025/02/18 00:00:00;GARCÃ­A;PET-736;VacunaciÃ³n;Polivalente;30,82;6,47;37,29;TRANSFERENCIA;PENDING_SYNC;0;FALSE;1;migrated_2024;migrated_2024;;;;;;NaN;NULL;;;;;NULL;;;;NaN;;;NULL;;NaN;NaN;NULL;;;NaN;;;NULL;;;NaN;NULL;NULL;;;;;;;NULL;;;NULL;;;;;;;;;;;;;NaN;;;;;;;;;;NULL;NaN;;;;NaN;;;;;;NULL;;;NaN;NULL;NULL;
TXN-2025154;NULL;LÃ³pez;PET-147;CirugÃ­a;CirugÃ­a TPLO perro;301,90;63,40; EUR 365,30;EFECTIVO_POS_1;CLOSED;0;1;FALSE;FALSE;FALSE;;NaN;NaN;;NULL;NULL;NULL;;NaN;;NULL;NULL;;;;;;;;NaN;;NaN;;;;;;;;;NULL;NULL;;;;NaN;;NULL;;NaN;NULL;;;;;;;NaN;NULL;;;;;;NULL;;;;;;;NULL;;;NaN;;;NaN;;;NaN;;;;NULL;NULL;;;NaN;NULL;NULL;;;NULL
TXN-2025155;2025/11/03 00:00:00;PÃ©rez_antiguo;PET-974;Consulta;Seguimiento post-operatorio;75,38;15,83;91,21â‚¬;EFECTIVO;CLOSED;1;TRUE;migrated_2024;1;0;;;NULL;;;;;;NaN;;;;NULL;;;NULL;;NaN;NULL;;NaN;NULL;;;;NULL;;;;;NULL;;NULL;;;NULL;;;;NaN;NaN;;;;NaN;;;;;NULL;;;NULL;;;;NULL;NaN;NaN;NaN;NaN;NULL;;;NaN;;;;;NaN;NaN;NaN;NaN;;;;NULL;;;;NaN;NULL;;
NaN;18/07/2025;RUIZ;PET-870;CirugÃ­a;CirugÃ­a TPLO perro;1216,92;255,55;1472,47;Stripe;CLOSED;migrated_2024;1;migrated_2024;1;TRUE;;;;;NaN;;NULL;;;;;NULL;NULL;NULL;;;NULL;;;;;NaN;;;;;;;;;;;;NaN;;;NaN;;;;;NULL;;;;;;NULL;NaN;;;;;;NULL;NaN;;;;;NaN;;;;;;NaN;;;;;;NULL;;NaN;;;;;NaN;;;;
TXN-2025157;NULL;RUIZ;PET-831;Farmacia;Bravecto 3 meses;106,70;22,41; EUR 129,11;TARJETA_POS_1;CLOSED;TRUE;migrated_2024;migrated_2024;TRUE;1;;;;;;;;;;NULL;;;;;NaN;;;;NaN;;NaN;;;;;;NULL;;NULL;;;NULL;NULL;NULL;;NaN;NULL;;NULL;;;;NaN;;NaN;NULL;;NaN;;NULL;NULL;;;NULL;NaN;NaN;;NULL;NULL;NaN;;;;;;;NaN;;NaN;NULL;;;;;NaN;;NULL;NaN;NaN;;;;;NULL
TXN-2025158;03/02/2026;SÃ¡nchez;PET-642;Farmacia;AntibiÃ³tico amoxicilina;16,82;3,53;â‚¬20,35;TRANSFERENCIA;CLOSED;TRUE;1;FALSE;FALSE;migrated_2024;;;;NaN;;;;NaN;;;;;;NaN;;NaN;;;NaN;NULL;;;;NULL;;NaN;;NULL;;NaN;;;NaN;;;NaN;NULL;;;NULL;;NaN;;NaN;;;;;NULL;NaN;NaN;;;;NaN;;;;;NaN;;;;NaN;;;NaN;;;NULL;NaN;;NULL;NULL;NaN;;;NaN;NULL;NULL;;;;
NaN;jun. 09, 2025;  GarcÃ­a ;PET-274;CirugÃ­a;ExtracciÃ³n tumoral;500,84;105,18; EUR 606,02;STRIPE;CLOSED;1;0;TRUE;TRUE;TRUE;NULL;;;NaN;;;;NULL;;;;;;NULL;NaN;NULL;;;;NaN;NULL;;;;;NaN;;;;;;;;NULL;NaN;;;;NaN;;;;;;;;NULL;;;NULL;;;;;;NaN;;NULL;;NULL;NULL;NULL;NaN;;;NULL;;;;;NULL;;NaN;;;;;;;;NULL;NULL;NULL;
TXN-2025160;2025/12/25 00:00:00;Ruiz;PET-205;CirugÃ­a;CastraciÃ³n gato;1463,31;307,30;1770,61â‚¬;EFECTIVO;CLOSED;0;migrated_2024;0;TRUE;TRUE;;NaN;;;;;NaN;;;NULL;;NULL;;;NULL;;;;;;;NaN;;NULL;NaN;;;NULL;NULL;NULL;;;NaN;NaN;;;;;NaN;;;NULL;NaN;;NaN;;;NaN;;;;NaN;;NULL;;;;NaN;NaN;;;NaN;;;;NULL;;;;;NaN;NaN;;;;;;NaN;;;NULL;;NaN;
TXN-2025161;2026-01-21;  GÃ³mez ;PET-847;Farmacia;AntibiÃ³tico amoxicilina;94,54;19,85;114,39â‚¬;TRANSFERENCIA;CLOSED;TRUE;migrated_2024;1;FALSE;FALSE;;;NaN;;NULL;NaN;;;NULL;;;;;;;NULL;;NULL;;;;NULL;;;;;;;NaN;;;NaN;;;;NULL;NaN;;;;NULL;NaN;NULL;;;;NaN;;;;;NULL;;;NaN;;;;;;;;;;;NaN;;NULL;NaN;NaN;;;NaN;;;NULL;;;NULL;NaN;NULL;;;
TXN-2025162;20/06/2025;LÃ³pez;PET-694;CirugÃ­a;CastraciÃ³n gato;600,01;126,00; EUR 726,01;error_red;CLOSED;FALSE;1;0;1;1;;;;;;NaN;;;;;;NULL;;;;;;;;;;NULL;;NULL;;NaN;;;;;;;NaN;NaN;;;;;;;;NaN;;;;;;;;;;NULL;;;;;NULL;;;;;;;;NULL;;;;NULL;NaN;;NULL;;;;;;;;NULL;;;NULL;
TXN-2025163;2025/07/03 00:00:00;PÃ©rez_antiguo;PET-561;Farmacia;AntibiÃ³tico amoxicilina;57,12;12,00;69,12â‚¬;TARJETA;CLOSED;1;TRUE;TRUE;FALSE;0;;;;;;;NULL;;NaN;;;NaN;;NULL;;;;;;;;;NaN;;;;NaN;NULL;;;NaN;;;;;;NaN;NULL;;;NULL;;;NULL;NULL;;;NaN;NULL;NaN;;;;;NaN;;;;;;NaN;NULL;;NaN;;NULL;NaN;;;;NaN;;;;;NULL;NULL;NULL;;;;NULL;;
NaN;dic. 02, 2025;PÃ©REZ;PET-443;VacunaciÃ³n;Leucemia felina;29,19;6,13;â‚¬35,32;EFECTIVO;CLOSED;TRUE;0;1;1;1;;NULL;;NULL;;NaN;;NaN;;;NaN;NULL;NULL;;;;;NULL;;NULL;NULL;;;;;;;;;;;NULL;;;;NaN;;NaN;NaN;NaN;;NULL;;NaN;;;;NaN;;NULL;NULL;NaN;;;;NaN;NULL;;;NULL;NaN;;;NULL;;NULL;;;NULL;;;;;NaN;NaN;NULL;;;;NULL;NULL;;;NaN
TXN-2025165;NULL;gã³mez;PET-461;Farmacia;AntibiÃ³tico amoxicilina;58,63;12,31;â‚¬70,94;TARJETA;CLOSED;TRUE;TRUE;0;migrated_2024;TRUE;;;;;NaN;NaN;;NaN;NULL;NaN;NULL;;;;;NaN;NULL;;;;;NULL;;;NULL;;;NaN;;;NaN;;;;;NaN;NaN;;;;NaN;;;;NULL;;;;NULL;NaN;;NaN;;;NaN;;;;;;;NULL;;;NULL;NaN;;;;NaN;;;;;;;;NaN;;;;;NaN;NULL
TXN-2025166;feb. 17, 2025;lã³pez;PET-948;CirugÃ­a;CirugÃ­a dental avanzada;;68,11;392,45â‚¬;EFECTIVO;CLOSED;TRUE;FALSE;migrated_2024;1;TRUE;NaN;NULL;NaN;;NaN;;;NaN;NULL;NaN;;;;;;NULL;;NULL;NaN;;;;NULL;;;NaN;;;;;;;;;;;;;;;NaN;;;;;;NaN;NULL;;;;;;;NaN;;NULL;;;NULL;;;;;;NULL;NaN;;;;;;;NaN;;NaN;;;NaN;;;;NULL;
TXN-2025167;NULL;MartÃ­nez_antiguo;PET-207;Farmacia;Meloxicam gotas;90,51;19,01;109,52â‚¬;Stripe;CLOSED;migrated_2024;0;0;FALSE;0;;NULL;;NULL;;NaN;;;;NaN;;NULL;NULL;;NULL;;NULL;;NaN;NaN;;NULL;NaN;;;NULL;;;;;NULL;;NaN;;NaN;;;NULL;;;NaN;NaN;NaN;;;;NULL;;;;NULL;;NULL;;;;;;NaN;;;;;NULL;NaN;;;;NULL;;;;;;NULL;;;;;NaN;NULL;NULL;;
TXN-2025168;NULL;lã³pez;PET-902;VacunaciÃ³n;Polivalente;51,27;10,77;â‚¬62,04;TARJETA;CLOSED;migrated_2024;FALSE;0;1;migrated_2024;;NULL;;;;;;;;NULL;;;;;;NULL;;NaN;;;NULL;;NULL;NaN;NULL;NaN;;;;;;;;;;NaN;;NULL;NaN;NaN;;NaN;;;;;;;;;NULL;;;;;NULL;NULL;NULL;;NULL;;NaN;;NULL;;;;;;;;;;NaN;NULL;;;NaN;;NULL;;;NaN;NULL
TXN-2025169;feb. 11, 2025;GÃ³MEZ;PET-674;Farmacia;AntibiÃ³tico amoxicilina;14,66;3,08;â‚¬17,74;TRANSFERENCIA;CLOSED;1;0;1;migrated_2024;TRUE;NaN;NaN;;NaN;;NULL;;;;;;;;;;;;;;NaN;;;;;;;;NULL;;NaN;;;;;;;;;NaN;;;NaN;NaN;;NaN;NULL;NaN;;;;;;;;;;;;;;;;NULL;NULL;NULL;;;;;;NaN;NULL;;;;NULL;;;;NaN;;;NULL;NULL
TXN-2025170;2025-04-09;MARTÃ­NEZ;PET-771;VacunaciÃ³n;Leucemia felina;25,58;5,37; EUR 30,95;TARJETA_POS_1;CLOSED;FALSE;1;FALSE;FALSE;FALSE;;;;NULL;NULL;NULL;;NULL;;NULL;;;;;;;NULL;;;;;NULL;;NULL;NULL;;;;;NaN;;;NULL;NULL;NULL;;;;NaN;;;NULL;NULL;;NaN;;;;;;;NaN;;NULL;;;NULL;;NULL;;;;;;NULL;;;;;;;NaN;NULL;NULL;;;NULL;NULL;;;;NaN;;
TXN-2025171;NULL;SÃ¡nchez_antiguo;PET-591;Farmacia;Meloxicam gotas;;7,87; EUR 45,35;EFECTIVO;CLOSED;0;1;1;migrated_2024;FALSE;;;;NULL;;NaN;NaN;;;;;;NaN;NULL;;;;NULL;NULL;;;;;;NaN;;NULL;NaN;;;;;;;;;;;;;;;;;NULL;NaN;;;;;;NaN;;NaN;;NaN;;;;;NULL;NULL;NaN;;;;;;;NaN;;;;;;;NaN;;;NULL;NaN;NaN;;
TXN-2025172;NULL;garcã­a;PET-869;Farmacia;Pienso Renal 2kg;106,55;22,38; EUR 128,93;EFECTIVO;CLOSED;migrated_2024;0;0;TRUE;migrated_2024;;;NaN;;NaN;;;;NaN;NaN;;;;;;;NaN;;;;;NaN;;NULL;;;NaN;;NULL;;NaN;;NaN;NULL;;NaN;;NaN;NaN;;;NaN;;NaN;;NULL;;;;;;;;NULL;;NaN;;NULL;;;NaN;;;;;NULL;;;;NaN;NaN;NULL;NaN;;NaN;NULL;;;NaN;;NULL;NaN;NaN;
TXN-2025173;2025/12/22 00:00:00;  LÃ³pez ;PET-595;Farmacia;Bravecto 3 meses;;14,44;â‚¬83,22;Tarjeta;CLOSED;0;TRUE;1;TRUE;migrated_2024;NaN;NULL;;;;;;;NULL;;;;NULL;;NaN;NaN;;NULL;;;NaN;;;NULL;;;NaN;;;NaN;;NULL;NaN;NULL;;;;;;NULL;;;;;NULL;;;;NaN;;;;NULL;NaN;;;NaN;;NULL;;;NaN;;;;;NULL;;;;NaN;;;NaN;NaN;NaN;;;NULL;NULL;;;;
TXN-2025174;NULL;gã³mez;PET-679;VacunaciÃ³n;Recordatorio anual;38,16;8,01; EUR 46,17;TARJETA;CLOSED;TRUE;0;0;TRUE;TRUE;;NaN;NaN;NaN;;;;;;;;;;;NULL;;;;NaN;;NaN;;;;;;NULL;;NaN;;;;NULL;;;;NULL;NaN;NaN;NULL;;;;;;NULL;;;NaN;NULL;;;NULL;NULL;;;NaN;;;;;;;NaN;;NULL;;NaN;;;;;;NaN;NaN;;NULL;;NULL;;;;;NULL
TXN-2025175;NULL;RUIZ;PET-210;Farmacia;Bravecto 3 meses;;24,05;138,59â‚¬;EFECTIVO_POS_1;CLOSED;0;FALSE;1;migrated_2024;1;;;NaN;NaN;;;;;;NaN;NULL;;NaN;;;;;NaN;;NULL;;;;NULL;;NULL;NaN;;;;NaN;;NaN;NULL;NULL;;;;;NaN;NaN;;;;;NULL;;;;;;;NULL;NULL;;;NULL;NaN;;;;;;;NULL;NaN;NULL;NaN;;NULL;NaN;;NaN;NaN;;NaN;NULL;NaN;;;;;;
TXN-2025176;2025/11/12 00:00:00;PÃ©rez_antiguo;PET-280;Consulta;Consulta general;42,75;8,98; EUR 51,73;TRANSFERENCIA;CLOSED;0;TRUE;1;migrated_2024;0;NaN;;NaN;;NULL;;;;;;NaN;NaN;NaN;NaN;;NaN;NaN;;;;;NaN;;NULL;;;;NaN;;NaN;;;NaN;NaN;NaN;;;NULL;NULL;;;;;;;;NULL;;NULL;NaN;;NULL;;;;NULL;NULL;NULL;NaN;;NaN;;NULL;;;NaN;;NULL;NULL;NULL;;NaN;;;;NaN;;;NULL;NULL;;;NaN;
TXN-2025177;23/04/2025;sã¡nchez;PET-625;Consulta;Consulta especialista;43,58;9,15; EUR 52,73;TARJETA_POS_1;PENDING_SYNC;migrated_2024;FALSE;1;migrated_2024;1;NULL;;;NaN;NaN;;NaN;NaN;NaN;NULL;NULL;NaN;;NaN;;NaN;;;NaN;NaN;;;NULL;;;NULL;;;;;;;NaN;;NaN;;;;NaN;NULL;;;NaN;;;NULL;;NULL;;;NaN;;NaN;;;;;NULL;;NULL;;;;;;;;NULL;NULL;;;NaN;;NaN;;;;;;;NaN;;;NaN
TXN-2025178;05/07/2025;  GÃ³mez ;PET-672;Consulta;Consulta especialista;44,66;9,38;54,04;TARJETA;CLOSED;migrated_2024;migrated_2024;FALSE;TRUE;migrated_2024;;NULL;NULL;NULL;;;;;NaN;;;NaN;;NULL;;;;;;NaN;;;;;;NULL;;NULL;;;NaN;;;;;NULL;;;;;;;NULL;;NaN;;;;;NULL;NULL;;;;;;;;NULL;;;;;;NaN;;;;;;NULL;;;;;NULL;NaN;NULL;NaN;NULL;;;;
TXN-2025179;2025/01/04 00:00:00;SÃ¡nchez_antiguo;PET-283;Farmacia;AntibiÃ³tico amoxicilina;64,52;13,55;78,07;TRANSFERENCIA;CLOSED;FALSE;1;FALSE;FALSE;0;NULL;;;;;;NaN;;NaN;;NULL;;;NaN;;;;;NaN;;NULL;;NULL;;NaN;NaN;;;;;;;;NULL;;NULL;;NaN;;;;;;;NULL;;;NaN;NaN;;NaN;;;;NaN;NULL;;NaN;;NULL;;;;;;NULL;NULL;;;;NaN;NaN;;;NULL;NULL;NULL;;;NaN;;;NaN;
TXN-2025180;2025-07-01;SÃ¡nchez_antiguo;PET-912;VacunaciÃ³n;Leucemia felina;34,33;7,21;41,54;EFECTIVO_POS_1;CLOSED;migrated_2024;TRUE;TRUE;0;TRUE;;NaN;;NULL;NULL;;NULL;;NULL;;NaN;;;;;NaN;;;;;;;NULL;;;;NULL;NULL;;NaN;;;;;;NULL;;;NaN;;;;;;;;;;;;;NULL;NaN;;NULL;;NaN;;;;;NULL;;;;;NaN;;;NaN;;;;;;;;;NULL;;;;;NaN
TXN-2025181;jun. 07, 2025;MartÃ­nez;PET-306;CirugÃ­a;CirugÃ­a dental avanzada;709,50;149,00;858,50;Stripe;CLOSED;FALSE;1;FALSE;FALSE;FALSE;;;;;;;NaN;;;;;;NaN;;;;NaN;;;;NULL;;;;;;NULL;NaN;;;;;NULL;;;NaN;NaN;;;;NaN;;NULL;;NaN;;;;;;;;NULL;NaN;;;;;;;;;;NULL;;NULL;;;;;;NaN;NULL;;NaN;;;;;NULL;NaN;NaN;NaN;
TXN-2025182;2025/03/14 00:00:00;pã©rez;PET-144;Consulta;RevisiÃ³n urgencia;43,28;9,09;52,37â‚¬;STRIPE;CLOSED;migrated_2024;migrated_2024;0;0;1;NULL;;;NaN;NULL;;;;NaN;;;;;;;;;;NULL;;NULL;;NULL;NULL;NULL;NULL;;;;;NULL;;;;;;NULL;;;;;;NaN;NaN;;NULL;;;NULL;;;NULL;NaN;;;;NaN;;NULL;;;;;;;;;NULL;;NULL;;;NULL;;NULL;NaN;NULL;;;;;;;
TXN-2025183;2025/08/13 00:00:00;sã¡nchez;PET-245;Farmacia;Meloxicam gotas;22,93;4,82; EUR 27,75;TRANSFERENCIA;CLOSED;1;migrated_2024;1;0;migrated_2024;;NULL;;;;;NULL;;;NULL;NULL;;NULL;;;NULL;;;NaN;;;;NaN;;;;;;;NaN;;;NaN;;;;;;NULL;;NaN;;NULL;;NaN;;;NULL;;;;NaN;NaN;;NaN;;;;;;;;;NULL;;;NULL;NULL;NULL;;NaN;NULL;;NaN;;NULL;;;NaN;;;;;NaN
TXN-2025184;mar. 28, 2025;martã­nez;PET-365;Farmacia;Pienso Renal 2kg;106,21;22,30;128,51â‚¬;STRIPE_POS_1;PENDING_SYNC;FALSE;FALSE;0;0;TRUE;;NULL;;;;;NaN;NULL;;NULL;;NaN;;;;;;NaN;NaN;;;NULL;;;;NaN;NULL;;;NULL;;;NaN;;NaN;NULL;NaN;;;;NaN;NULL;;;;NULL;;;;;NaN;;;;;;;;NULL;;;;;;;NULL;;;;;NaN;;;;NaN;;NaN;;NaN;;;NULL;;
TXN-2025185;jul. 18, 2025;martã­nez;PET-503;CirugÃ­a;ExtracciÃ³n tumoral;303,87;63,81;367,68;Transferencia;CLOSED;FALSE;1;migrated_2024;1;1;;NaN;NaN;;;;NULL;NaN;;;;NULL;;;;;;;;;;;;;NULL;;;;NULL;;;NaN;NULL;;NULL;;;NaN;NULL;NULL;;;;NULL;;;NaN;;;;NaN;;;NULL;;;;;;NULL;;;NaN;NaN;;;NULL;NULL;;;NULL;;;;NULL;NULL;NULL;;;;NULL;NULL;;
TXN-2025186;11/01/2025;Ruiz_antiguo;PET-772;VacunaciÃ³n;Polivalente;29,66;6,23;35,89;TRANSFERENCIA;CLOSED;0;migrated_2024;1;migrated_2024;0;NULL;NaN;;;NaN;;;NaN;;;;NULL;;;;;;;NULL;;;;NULL;;;;;;;;;;;;NaN;;;NaN;;;;NaN;NULL;NULL;NULL;;NULL;NaN;;;;NaN;;;;NaN;NaN;;NULL;;;;;;NaN;;NULL;;NULL;;NULL;;;NULL;;;;;;;;NULL;NULL;
TXN-2025187;NULL;GÃ³MEZ;PET-484;CirugÃ­a;CastraciÃ³n gato;1086,47;228,16;1314,63â‚¬;STRIPE;CLOSED;TRUE;1;TRUE;migrated_2024;0;;;;;;;;;;NULL;;;;;;;;NaN;;;;;NaN;;;;;NULL;NaN;NULL;NaN;;;;NaN;NULL;;;;;NaN;;;;;;;NULL;;;;NaN;NaN;NaN;NaN;NULL;;;NULL;;NULL;;NaN;NaN;;;;;;;;NaN;;NaN;;NaN;;;;NaN;;;;NaN
TXN-2025188;19/08/2025;lã³pez;PET-430;VacunaciÃ³n;Polivalente;29,09;6,11;35,20â‚¬;TRANSFERENCIA;CLOSED;FALSE;1;0;0;FALSE;NULL;;;NULL;;;NULL;;;;NULL;NaN;;;;NULL;;;;;NaN;;;;;;;NaN;;NaN;;NaN;;;NULL;;;;;;;;;;;NaN;;;;;NaN;NULL;;;;;;;NaN;NaN;NULL;;;NaN;NaN;;;;;NaN;NULL;;;;;;;NaN;;;;;;NaN
TXN-2025189;NULL;garcã­a;PET-142;Consulta;Consulta general;49,30;10,35; EUR 59,65;Stripe;CLOSED;0;migrated_2024;0;TRUE;1;;;;;;NaN;NULL;NaN;;NULL;;;;NaN;;NaN;;;NaN;;;NaN;;;NULL;;;;;;;NULL;;;NaN;;;NaN;;;NULL;NULL;;;NaN;;;;NaN;;;NaN;NULL;NULL;NULL;NaN;;;NaN;NULL;;;NaN;;;;;NULL;NULL;NULL;;NaN;;;;;;NaN;;NaN;NaN;;NULL;
